Accession	Title	Links	Status	Release Date	Created	Updated	Submission	SRA.filename
SRR30242506	Illumina Sequencing of Omni-C Libraries of HG00323	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:32Z	2024-08-15T06:19:03Z	SUB14663396	HG00323-1_S23_L002_R1_001.fastq.gz, HG00323-1_S23_L002_R2_001.fastq.gz
SRR30242509	Illumina Sequencing of Omni-C Libraries of NA18983	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:32Z	2024-08-15T06:19:03Z	SUB14663396	NA18983-1_S4_L004_R1_001.fastq.gz, NA18983-1_S4_L004_R2_001.fastq.gz
SRR30242512	Illumina Sequencing of Omni-C Libraries of NA18983	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:32Z	2024-08-15T06:19:03Z	SUB14663396	NA18983-1_S4_L001_R1_001.fastq.gz, NA18983-1_S4_L001_R2_001.fastq.gz
SRR30242515	Illumina Sequencing of Omni-C Libraries of NA18971	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:32Z	2024-08-15T06:19:03Z	SUB14663396	NA18971-2_S11_L002_R1_001.fastq.gz, NA18971-2_S11_L002_R2_001.fastq.gz
SRR30242518	Illumina Sequencing of Omni-C Libraries of NA18971	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:33Z	2024-08-15T06:19:03Z	SUB14663396	NA18971-1_S3_L004_R1_001.fastq.gz, NA18971-1_S3_L004_R2_001.fastq.gz
SRR30242521	Illumina Sequencing of Omni-C Libraries of NA18971	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:33Z	2024-08-15T06:19:03Z	SUB14663396	NA18971-1_S3_L001_R1_001.fastq.gz, NA18971-1_S3_L001_R2_001.fastq.gz
SRR30242524	Illumina Sequencing of Omni-C Libraries of NA18747	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:33Z	2024-08-15T06:19:03Z	SUB14663396	NA18747-1_S3_L004_R1_001.fastq.gz, NA18747-1_S3_L004_R2_001.fastq.gz
SRR30242504	Illumina Sequencing of Omni-C Libraries of NA18983	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:32Z	2024-08-15T06:19:03Z	SUB14663396	NA18983-2_S12_L004_R1_001.fastq.gz, NA18983-2_S12_L004_R2_001.fastq.gz
SRR30242507	Illumina Sequencing of Omni-C Libraries of NA18983	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:32Z	2024-08-15T06:19:03Z	SUB14663396	NA18983-2_S12_L002_R1_001.fastq.gz, NA18983-2_S12_L002_R2_001.fastq.gz
SRR30242510	Illumina Sequencing of Omni-C Libraries of NA18983	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:32Z	2024-08-15T06:19:03Z	SUB14663396	NA18983-1_S4_L003_R1_001.fastq.gz, NA18983-1_S4_L003_R2_001.fastq.gz
SRR30242513	Illumina Sequencing of Omni-C Libraries of NA18971	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:32Z	2024-08-15T06:19:03Z	SUB14663396	NA18971-2_S11_L004_R1_001.fastq.gz, NA18971-2_S11_L004_R2_001.fastq.gz
SRR30242516	Illumina Sequencing of Omni-C Libraries of NA18971	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:32Z	2024-08-15T06:19:03Z	SUB14663396	NA18971-2_S11_L001_R1_001.fastq.gz, NA18971-2_S11_L001_R2_001.fastq.gz
SRR30242505	Illumina Sequencing of Omni-C Libraries of NA18983	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:32Z	2024-08-15T06:19:03Z	SUB14663396	NA18983-2_S12_L003_R1_001.fastq.gz, NA18983-2_S12_L003_R2_001.fastq.gz
SRR30242508	Illumina Sequencing of Omni-C Libraries of NA18983	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:32Z	2024-08-15T06:19:03Z	SUB14663396	NA18983-2_S12_L001_R1_001.fastq.gz, NA18983-2_S12_L001_R2_001.fastq.gz
SRR30242511	Illumina Sequencing of Omni-C Libraries of NA18983	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:32Z	2024-08-15T06:19:03Z	SUB14663396	NA18983-1_S4_L002_R1_001.fastq.gz, NA18983-1_S4_L002_R2_001.fastq.gz
SRR30242514	Illumina Sequencing of Omni-C Libraries of NA18971	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:32Z	2024-08-15T06:19:03Z	SUB14663396	NA18971-2_S11_L003_R1_001.fastq.gz, NA18971-2_S11_L003_R2_001.fastq.gz
SRR30242517	Illumina Sequencing of Omni-C Libraries of HG00323	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:32Z	2024-08-15T06:19:03Z	SUB14663396	HG00323-1_S23_L001_R1_001.fastq.gz, HG00323-1_S23_L001_R2_001.fastq.gz
SRR30242520	Illumina Sequencing of Omni-C Libraries of NA18971	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:33Z	2024-08-15T06:19:03Z	SUB14663396	NA18971-1_S3_L002_R1_001.fastq.gz, NA18971-1_S3_L002_R2_001.fastq.gz
SRR30242523	Illumina Sequencing of Omni-C Libraries of NA18747	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:33Z	2024-08-15T06:19:03Z	SUB14663396	NA18747-2_S11_L001_R1_001.fastq.gz, NA18747-2_S11_L001_R2_001.fastq.gz
SRR30242519	Illumina Sequencing of Omni-C Libraries of NA18971	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:33Z	2024-08-15T06:19:03Z	SUB14663396	NA18971-1_S3_L003_R1_001.fastq.gz, NA18971-1_S3_L003_R2_001.fastq.gz
SRR30242522	Illumina Sequencing of Omni-C Libraries of NA18747	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:33Z	2024-08-15T06:19:03Z	SUB14663396	NA18747-2_S11_L004_R1_001.fastq.gz, NA18747-2_S11_L004_R2_001.fastq.gz
SRR30242525	Illumina Sequencing of Omni-C Libraries of NA18747	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:33Z	2024-08-15T06:19:03Z	SUB14663396	NA18747-1_S3_L003_R1_001.fastq.gz, NA18747-1_S3_L003_R2_001.fastq.gz
SRR30242527	Illumina Sequencing of Omni-C Libraries of NA18747	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:33Z	2024-08-15T06:19:02Z	SUB14663396	NA18747-1_S3_L002_R1_001.fastq.gz, NA18747-1_S3_L002_R2_001.fastq.gz
SRR30242526	Illumina Sequencing of Omni-C Libraries of HG00280	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:33Z	2024-08-15T06:19:02Z	SUB14663396	HG00280-2_S29_L004_R1_001.fastq.gz, HG00280-2_S29_L004_R2_001.fastq.gz
SRR30242164	Illumina Sequencing of Omni-C Libraries of NA18522	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:16Z	2024-08-15T06:19:02Z	SUB14663396	NA18522-2_S16_L001_R1_001.fastq.gz, NA18522-2_S16_L001_R2_001.fastq.gz
SRR30242167	Illumina Sequencing of Omni-C Libraries of NA18522	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:16Z	2024-08-15T06:19:02Z	SUB14663396	NA18522-1_S8_L002_R1_001.fastq.gz, NA18522-1_S8_L002_R2_001.fastq.gz
SRR30242170	Illumina Sequencing of Omni-C Libraries of NA18612	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:16Z	2024-08-15T06:19:02Z	SUB14663396	NA18612-2_S10_L002_R1_001.fastq.gz, NA18612-2_S10_L002_R2_001.fastq.gz
SRR30242154	Illumina Sequencing of Omni-C Libraries of NA18570	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:15Z	2024-08-15T06:19:02Z	SUB14663396	NA18570-2_S14_L002_R1_001.fastq.gz, NA18570-2_S14_L002_R2_001.fastq.gz
SRR30242157	Illumina Sequencing of Omni-C Libraries of NA18570	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:16Z	2024-08-15T06:19:02Z	SUB14663396	NA18570-1_S6_L003_R1_001.fastq.gz, NA18570-1_S6_L003_R2_001.fastq.gz
SRR30242160	Illumina Sequencing of Omni-C Libraries of NA18747	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:16Z	2024-08-15T06:19:02Z	SUB14663396	NA18747-1_S3_L001_R1_001.fastq.gz, NA18747-1_S3_L001_R2_001.fastq.gz
SRR30242163	Illumina Sequencing of Omni-C Libraries of NA18522	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:16Z	2024-08-15T06:19:02Z	SUB14663396	NA18522-2_S16_L002_R1_001.fastq.gz, NA18522-2_S16_L002_R2_001.fastq.gz
SRR30242166	Illumina Sequencing of Omni-C Libraries of NA18522	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:16Z	2024-08-15T06:19:02Z	SUB14663396	NA18522-1_S8_L003_R1_001.fastq.gz, NA18522-1_S8_L003_R2_001.fastq.gz
SRR30242169	Illumina Sequencing of Omni-C Libraries of NA18747	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:16Z	2024-08-15T06:19:02Z	SUB14663396	NA18747-2_S11_L002_R1_001.fastq.gz, NA18747-2_S11_L002_R2_001.fastq.gz
SRR30242528	Illumina Sequencing of Omni-C Libraries of NA18570	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:33Z	2024-08-15T06:19:02Z	SUB14663396	NA18570-2_S14_L004_R1_001.fastq.gz, NA18570-2_S14_L004_R2_001.fastq.gz
SRR30242153	Illumina Sequencing of Omni-C Libraries of NA18570	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:15Z	2024-08-15T06:19:02Z	SUB14663396	NA18570-2_S14_L003_R1_001.fastq.gz, NA18570-2_S14_L003_R2_001.fastq.gz
SRR30242155	Illumina Sequencing of Omni-C Libraries of NA18570	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:15Z	2024-08-15T06:19:02Z	SUB14663396	NA18570-2_S14_L001_R1_001.fastq.gz, NA18570-2_S14_L001_R2_001.fastq.gz
SRR30242158	Illumina Sequencing of Omni-C Libraries of NA18570	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:16Z	2024-08-15T06:19:02Z	SUB14663396	NA18570-1_S6_L002_R1_001.fastq.gz, NA18570-1_S6_L002_R2_001.fastq.gz
SRR30242161	Illumina Sequencing of Omni-C Libraries of NA18612	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:16Z	2024-08-15T06:19:02Z	SUB14663396	NA18612-2_S10_L004_R1_001.fastq.gz, NA18612-2_S10_L004_R2_001.fastq.gz
SRR30242156	Illumina Sequencing of Omni-C Libraries of NA18570	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:15Z	2024-08-15T06:19:02Z	SUB14663396	NA18570-1_S6_L004_R1_001.fastq.gz, NA18570-1_S6_L004_R2_001.fastq.gz
SRR30242159	Illumina Sequencing of Omni-C Libraries of NA18570	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:16Z	2024-08-15T06:19:02Z	SUB14663396	NA18570-1_S6_L001_R1_001.fastq.gz, NA18570-1_S6_L001_R2_001.fastq.gz
SRR30242162	Illumina Sequencing of Omni-C Libraries of NA18612	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:16Z	2024-08-15T06:19:02Z	SUB14663396	NA18612-2_S10_L003_R1_001.fastq.gz, NA18612-2_S10_L003_R2_001.fastq.gz
SRR30242165	Illumina Sequencing of Omni-C Libraries of NA18522	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:16Z	2024-08-15T06:19:02Z	SUB14663396	NA18522-1_S8_L004_R1_001.fastq.gz, NA18522-1_S8_L004_R2_001.fastq.gz
SRR30242168	Illumina Sequencing of Omni-C Libraries of NA18747	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:16Z	2024-08-15T06:19:02Z	SUB14663396	NA18747-2_S11_L003_R1_001.fastq.gz, NA18747-2_S11_L003_R2_001.fastq.gz
SRR30242173	Illumina Sequencing of Omni-C Libraries of NA18612	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:16Z	2024-08-15T06:19:01Z	SUB14663396	NA18612-1_S2_L002_R1_001.fastq.gz, NA18612-1_S2_L002_R2_001.fastq.gz
SRR30242176	Illumina Sequencing of Omni-C Libraries of HG02922	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:17Z	2024-08-15T06:19:01Z	SUB14663396	HG02922-1_S18_L003_R1_001.fastq.gz, HG02922-1_S18_L003_R2_001.fastq.gz
SRR30242179	Illumina Sequencing of Omni-C Libraries of HG02273	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:17Z	2024-08-15T06:19:01Z	SUB14663396	HG02273-2_S19i_L002_R1_001.fastq.gz, HG02273-2_S19i_L002_R2_001.fastq.gz
SRR30242182	Illumina Sequencing of Omni-C Libraries of HG02273	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:17Z	2024-08-15T06:19:01Z	SUB14663396	HG02273-2_S19_L003_R1_001.fastq.gz, HG02273-2_S19_L003_R2_001.fastq.gz
SRR30242185	Illumina Sequencing of Omni-C Libraries of HG02922	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:17Z	2024-08-15T06:19:01Z	SUB14663396	HG02922-1_S18_L001_R1_001.fastq.gz, HG02922-1_S18_L001_R2_001.fastq.gz
SRR30242188	Illumina Sequencing of Omni-C Libraries of HG02391	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:17Z	2024-08-15T06:19:01Z	SUB14663396	HG02391-2_S13_L002_R1_001.fastq.gz, HG02391-2_S13_L002_R2_001.fastq.gz
SRR30242191	Illumina Sequencing of Omni-C Libraries of HG02391	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:17Z	2024-08-15T06:19:01Z	SUB14663396	HG02391-1_S5_L003_R1_001.fastq.gz, HG02391-1_S5_L003_R2_001.fastq.gz
SRR30242172	Illumina Sequencing of Omni-C Libraries of HG03792	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:16Z	2024-08-15T06:19:01Z	SUB14663396	HG03792-2_S27_L003_R1_001.fastq.gz, HG03792-2_S27_L003_R2_001.fastq.gz
SRR30242175	Illumina Sequencing of Omni-C Libraries of HG00280	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:16Z	2024-08-15T06:19:01Z	SUB14663396	HG00280-2_S29_L003_R1_001.fastq.gz, HG00280-2_S29_L003_R2_001.fastq.gz
SRR30242178	Illumina Sequencing of Omni-C Libraries of HG02273	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:17Z	2024-08-15T06:19:01Z	SUB14663396	HG02273-2_S19i_L003_R1_001.fastq.gz, HG02273-2_S19i_L003_R2_001.fastq.gz
SRR30242181	Illumina Sequencing of Omni-C Libraries of HG02273	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:17Z	2024-08-15T06:19:01Z	SUB14663396	HG02273-2_S19_L004_R1_001.fastq.gz, HG02273-2_S19_L004_R2_001.fastq.gz
SRR30242184	Illumina Sequencing of Omni-C Libraries of HG02922	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:17Z	2024-08-15T06:19:01Z	SUB14663396	HG02922-1_S18_L002_R1_001.fastq.gz, HG02922-1_S18_L002_R2_001.fastq.gz
SRR30242187	Illumina Sequencing of Omni-C Libraries of HG02391	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:17Z	2024-08-15T06:19:01Z	SUB14663396	HG02391-2_S13_L003_R1_001.fastq.gz, HG02391-2_S13_L003_R2_001.fastq.gz
SRR30242190	Illumina Sequencing of Omni-C Libraries of HG02391	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:17Z	2024-08-15T06:19:01Z	SUB14663396	HG02391-1_S5_L004_R1_001.fastq.gz, HG02391-1_S5_L004_R2_001.fastq.gz
SRR30242171	Illumina Sequencing of Omni-C Libraries of HG03792	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:16Z	2024-08-15T06:19:01Z	SUB14663396	HG03792-2_S27_L004_R1_001.fastq.gz, HG03792-2_S27_L004_R2_001.fastq.gz
SRR30242174	Illumina Sequencing of Omni-C Libraries of NA18612	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:16Z	2024-08-15T06:19:01Z	SUB14663396	NA18612-1_S2_L001_R1_001.fastq.gz, NA18612-1_S2_L001_R2_001.fastq.gz
SRR30242177	Illumina Sequencing of Omni-C Libraries of HG02273	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:17Z	2024-08-15T06:19:01Z	SUB14663396	HG02273-2_S19i_L004_R1_001.fastq.gz, HG02273-2_S19i_L004_R2_001.fastq.gz
SRR30242180	Illumina Sequencing of Omni-C Libraries of HG02273	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:17Z	2024-08-15T06:19:01Z	SUB14663396	HG02273-2_S19i_L001_R1_001.fastq.gz, HG02273-2_S19i_L001_R2_001.fastq.gz
SRR30242183	Illumina Sequencing of Omni-C Libraries of HG02922	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:17Z	2024-08-15T06:19:01Z	SUB14663396	HG02922-1_S18_L004_R1_001.fastq.gz, HG02922-1_S18_L004_R2_001.fastq.gz
SRR30242186	Illumina Sequencing of Omni-C Libraries of HG02391	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:17Z	2024-08-15T06:19:01Z	SUB14663396	HG02391-2_S13_L004_R1_001.fastq.gz, HG02391-2_S13_L004_R2_001.fastq.gz
SRR30242189	Illumina Sequencing of Omni-C Libraries of HG02391	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:17Z	2024-08-15T06:19:01Z	SUB14663396	HG02391-2_S13_L001_R1_001.fastq.gz, HG02391-2_S13_L001_R2_001.fastq.gz
SRR30242194	Illumina Sequencing of Omni-C Libraries of NA19087	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:18Z	2024-08-15T06:19:00Z	SUB14663396	NA19087-2_S15_L004_R1_001.fastq.gz, NA19087-2_S15_L004_R2_001.fastq.gz
SRR30242197	Illumina Sequencing of Omni-C Libraries of NA19087	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:18Z	2024-08-15T06:19:00Z	SUB14663396	NA19087-2_S15_L002_R1_001.fastq.gz, NA19087-2_S15_L002_R2_001.fastq.gz
SRR30242200	Illumina Sequencing of Omni-C Libraries of NA19087	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:18Z	2024-08-15T06:19:00Z	SUB14663396	NA19087-1_S7_L003_R1_001.fastq.gz, NA19087-1_S7_L003_R2_001.fastq.gz
SRR30242203	Illumina Sequencing of Omni-C Libraries of NA19043	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:18Z	2024-08-15T06:19:00Z	SUB14663396	NA19043-2_S10i_L004_R1_001.fastq.gz, NA19043-2_S10i_L004_R2_001.fastq.gz
SRR30242206	Illumina Sequencing of Omni-C Libraries of NA19043	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:18Z	2024-08-15T06:19:00Z	SUB14663396	NA19043-2_S10i_L001_R1_001.fastq.gz, NA19043-2_S10i_L001_R2_001.fastq.gz
SRR30242193	Illumina Sequencing of Omni-C Libraries of NA19043	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:18Z	2024-08-15T06:19:00Z	SUB14663396	NA19043-1_S2_L001_R1_001.fastq.gz, NA19043-1_S2_L001_R2_001.fastq.gz
SRR30242196	Illumina Sequencing of Omni-C Libraries of HG00323	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:18Z	2024-08-15T06:19:00Z	SUB14663396	HG00323-1_S23_L004_R1_001.fastq.gz, HG00323-1_S23_L004_R2_001.fastq.gz
SRR30242209	Illumina Sequencing of Omni-C Libraries of NA19043	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:18Z	2024-08-15T06:19:00Z	SUB14663396	NA19043-2_S10_L003_R1_001.fastq.gz, NA19043-2_S10_L003_R2_001.fastq.gz
SRR30242212	Illumina Sequencing of Omni-C Libraries of NA19043	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:19Z	2024-08-15T06:19:00Z	SUB14663396	NA19043-1_S2_L004_R1_001.fastq.gz, NA19043-1_S2_L004_R2_001.fastq.gz
SRR30242192	Illumina Sequencing of Omni-C Libraries of NA19043	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:17Z	2024-08-15T06:19:00Z	SUB14663396	NA19043-1_S2_L002_R1_001.fastq.gz, NA19043-1_S2_L002_R2_001.fastq.gz
SRR30242195	Illumina Sequencing of Omni-C Libraries of NA19087	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:18Z	2024-08-15T06:19:00Z	SUB14663396	NA19087-2_S15_L003_R1_001.fastq.gz, NA19087-2_S15_L003_R2_001.fastq.gz
SRR30242198	Illumina Sequencing of Omni-C Libraries of NA19087	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:18Z	2024-08-15T06:19:00Z	SUB14663396	NA19087-2_S15_L001_R1_001.fastq.gz, NA19087-2_S15_L001_R2_001.fastq.gz
SRR30242201	Illumina Sequencing of Omni-C Libraries of NA19087	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:18Z	2024-08-15T06:19:00Z	SUB14663396	NA19087-1_S7_L002_R1_001.fastq.gz, NA19087-1_S7_L002_R2_001.fastq.gz
SRR30242204	Illumina Sequencing of Omni-C Libraries of NA19043	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:18Z	2024-08-15T06:19:00Z	SUB14663396	NA19043-2_S10i_L003_R1_001.fastq.gz, NA19043-2_S10i_L003_R2_001.fastq.gz
SRR30242207	Illumina Sequencing of Omni-C Libraries of HG00323	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:18Z	2024-08-15T06:19:00Z	SUB14663396	HG00323-1_S23_L003_R1_001.fastq.gz, HG00323-1_S23_L003_R2_001.fastq.gz
SRR30242210	Illumina Sequencing of Omni-C Libraries of NA19043	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:18Z	2024-08-15T06:19:00Z	SUB14663396	NA19043-2_S10_L002_R1_001.fastq.gz, NA19043-2_S10_L002_R2_001.fastq.gz
SRR30242199	Illumina Sequencing of Omni-C Libraries of NA19087	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:18Z	2024-08-15T06:19:00Z	SUB14663396	NA19087-1_S7_L004_R1_001.fastq.gz, NA19087-1_S7_L004_R2_001.fastq.gz
SRR30242202	Illumina Sequencing of Omni-C Libraries of NA19087	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:18Z	2024-08-15T06:19:00Z	SUB14663396	NA19087-1_S7_L001_R1_001.fastq.gz, NA19087-1_S7_L001_R2_001.fastq.gz
SRR30242205	Illumina Sequencing of Omni-C Libraries of NA19043	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:18Z	2024-08-15T06:19:00Z	SUB14663396	NA19043-2_S10i_L002_R1_001.fastq.gz, NA19043-2_S10i_L002_R2_001.fastq.gz
SRR30242208	Illumina Sequencing of Omni-C Libraries of NA19043	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:18Z	2024-08-15T06:19:00Z	SUB14663396	NA19043-2_S10_L004_R1_001.fastq.gz, NA19043-2_S10_L004_R2_001.fastq.gz
SRR30242211	Illumina Sequencing of Omni-C Libraries of NA19043	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:19Z	2024-08-15T06:19:00Z	SUB14663396	NA19043-2_S10_L001_R1_001.fastq.gz, NA19043-2_S10_L001_R2_001.fastq.gz
SRR30242213	Illumina Sequencing of Omni-C Libraries of NA18612	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:19Z	2024-08-15T06:19:00Z	SUB14663396	NA18612-2_S10_L001_R1_001.fastq.gz, NA18612-2_S10_L001_R2_001.fastq.gz
SRR30242215	Illumina Sequencing of Omni-C Libraries of NA18612	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:19Z	2024-08-15T06:18:59Z	SUB14663396	NA18612-1_S2_L003_R1_001.fastq.gz, NA18612-1_S2_L003_R2_001.fastq.gz
SRR30242218	Illumina Sequencing of Omni-C Libraries of HG03470	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:19Z	2024-08-15T06:18:59Z	SUB14663396	HG03470-2_S26_L002_R1_001.fastq.gz, HG03470-2_S26_L002_R2_001.fastq.gz
SRR30242221	Illumina Sequencing of Omni-C Libraries of HG03209	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:19Z	2024-08-15T06:18:59Z	SUB14663396	HG03209-1_S7_L003_R1_001.fastq.gz, HG03209-1_S7_L003_R2_001.fastq.gz
SRR30242224	Illumina Sequencing of Omni-C Libraries of HG00280	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:19Z	2024-08-15T06:18:59Z	SUB14663396	HG00280-1_S21_L003_R1_001.fastq.gz, HG00280-1_S21_L003_R2_001.fastq.gz
SRR30242227	Illumina Sequencing of Omni-C Libraries of HG03458	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:19Z	2024-08-15T06:18:59Z	SUB14663396	HG03458-1_S17_L002_R1_001.fastq.gz, HG03458-1_S17_L002_R2_001.fastq.gz
SRR30242230	Illumina Sequencing of Omni-C Libraries of HG03225	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:20Z	2024-08-15T06:18:59Z	SUB14663396	HG03225-2_S12_L003_R1_001.fastq.gz, HG03225-2_S12_L003_R2_001.fastq.gz
SRR30242233	Illumina Sequencing of Omni-C Libraries of HG03225	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:20Z	2024-08-15T06:18:59Z	SUB14663396	HG03225-1_S4_L004_R1_001.fastq.gz, HG03225-1_S4_L004_R2_001.fastq.gz
SRR30242214	Illumina Sequencing of Omni-C Libraries of NA18612	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:19Z	2024-08-15T06:18:59Z	SUB14663396	NA18612-1_S2_L004_R1_001.fastq.gz, NA18612-1_S2_L004_R2_001.fastq.gz
SRR30242217	Illumina Sequencing of Omni-C Libraries of HG03470	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:19Z	2024-08-15T06:18:59Z	SUB14663396	HG03470-2_S26_L003_R1_001.fastq.gz, HG03470-2_S26_L003_R2_001.fastq.gz
SRR30242220	Illumina Sequencing of Omni-C Libraries of HG03209	BioProject: 1, BioSample: 1	Released	2024-08-15	2024-08-15T00:44:19Z	2024-08-15T06:18:59Z	SUB14663396	HG03209-1_S7_L004_R1_001.fastq.gz, HG03209-1_S7_L004_R2_001.fastq.gz
